0,0.0,0.0,-0.14320078781632553,-0.09986500946137211,-0.23962983609542066,-0.2711816009532348,-0.2845063381916647,-0.42474196558313354,-0.33933347504156547,-0.5367212510791654,-0.13349056777942273,-0.5112588071719438,-0.16680596649701945,-0.7000156310592293,-0.18405136906699535,-0.8172810317210215,-0.19320185222353756,-0.9269642062419118,-0.042436160525006664,-0.527501433302945,-0.0434140476133278,-0.7421882653275892,-0.04171956603365815,-0.879745096581393,-0.03957880836809143,-1.0,0.03951471601091357,-0.4999615035592911,0.045382950238666536,-0.6978984407824683,0.0415664007988661,-0.8274585880636053,0.03561073474958601,-0.9446648651213723,0.12004024416544161,-0.4421177409422479,0.14806702054825588,-0.6024495132513683,0.16038341999097144,-0.7120529597973624,0.16805353380231372,-0.8192855817313625
0,0.0,0.0,-0.13596404785328572,-0.11693935649017703,-0.22631205939533156,-0.2909531165129745,-0.26852494647575975,-0.4571539640882101,-0.31756645180100473,-0.5878264113865486,-0.1025189646091423,-0.5227487595430457,-0.12218821177768013,-0.7267220927555831,-0.13128463530009607,-0.8537980899701401,-0.13342371061042135,-0.9681384683110554,-0.009148969727867485,-0.5287775718299628,-0.0005918448783304144,-0.745235323404187,0.009507239310491657,-0.880400800711927,0.019771868754733173,-1.0,0.07493303035531694,-0.4919919335809374,0.09282641344556918,-0.6880050931933309,0.0989899680398824,-0.8149050029670487,0.10379621626140337,-0.9292172139062956,0.1556267061559362,-0.42175643516000033,0.21137131183084404,-0.559856593333962,0.2457861114119569,-0.6548756166251911,0.2746394140192123,-0.747102690357483
0,0.0,0.0,-0.10328310608309674,-0.22744453504536283,-0.09281727057210218,-0.5238339122813326,-0.061855361854236665,-0.7335084799548287,-0.07103407506398433,-0.8925348873642092,0.1611157976519106,-0.6365188810329333,0.2553541116743441,-0.8162451547021391,0.31826809581987403,-0.9179105058938288,0.37534431387088696,-1.0,0.2643184880978956,-0.5549518525142594,0.37792973168323385,-0.7436627245431593,0.4461083434685625,-0.8529925042711956,0.501044498409824,-0.9362119088949058,0.3357568445155788,-0.4390006083104604,0.4756635293290071,-0.584083715353509,0.5570373872125446,-0.6688527340254377,0.6223038828241877,-0.7380429147253542,0.37850003749320066,-0.29487973495257797,0.4721730815185588,-0.3551385867510438,0.5194551156029863,-0.3768377471315341,0.5613455251412566,-0.40085542724111967
0,0.0,0.0,-0.1834063876320971,0.003859447769613,-0.361818964667628,-0.0851365548054025,-0.49675229315475045,-0.1999671482821697,-0.6296238618102974,-0.2732969354939046,-0.38509811130581384,-0.45362574624074997,-0.5190799282294811,-0.635724775297745,-0.5956656701645592,-0.7454033107541845,-0.6603002367420602,-0.8571298362796198,-0.2985232803348918,-0.5429332809569776,-0.42616520499821414,-0.7504682767736258,-0.5033482890196278,-0.8792204497050684,-0.574986422454918,-0.997529830408249,-0.19546953841938502,-0.5768793104773914,-0.29673642647401116,-0.7764226715995501,-0.36607829473023495,-0.8926087828718133,-0.4375402870401371,-1.0,-0.07485047226091814,-0.577798878987552,-0.1405787913503524,-0.739010995539855,-0.1895198826285009,-0.8413362680867928,-0.2428137566218928,-0.947319963849131
0,0.0,0.0,-0.12853234518128684,-0.11417377865885531,-0.21688303390532382,-0.29043183096337194,-0.2670085409325616,-0.44435615254833455,-0.3253439585991449,-0.5577544938188526,-0.07524326731284996,-0.5423990999169392,-0.08830009775831867,-0.7382839391783198,-0.09634940388795933,-0.857235674742831,-0.10162525658015102,-0.9639652217639718,0.01177428404515767,-0.5437205163156955,0.01708938834868253,-0.7567142061830446,0.014515791032271585,-0.8878639251306043,0.007351390673686308,-1.0,0.08954797190195209,-0.5039958140337158,0.10734018215800561,-0.6989301101073118,0.1035477132774463,-0.8205845916927453,0.09327175046267837,-0.9296868441028489,0.1647724856671651,-0.43066638987011857,0.2183300009442193,-0.5617457830140397,0.2425897864254408,-0.6566567788950192,0.2597740328348451,-0.751958927986159
0,0.0,0.0,-0.1159026567007034,-0.14549657889005968,-0.18479591496467898,-0.33697809519349614,-0.21846902185159714,-0.49351585994474173,-0.26145774182546916,-0.6141826817452242,-0.01643712198923124,-0.5442525629884022,-0.0030030792818468034,-0.7525250075028829,0.006548364491916088,-0.8818030802930656,0.017243207889625942,-0.9911724204017259,0.07185841683814251,-0.5284379425211155,0.10829191047775638,-0.7464288023063494,0.1282138853111671,-0.8838795700923351,0.14329332558226043,-1.0,0.14901706516113833,-0.47114071628244164,0.20063978854931866,-0.6670033383464911,0.2251856820556924,-0.7913636370749916,0.24171959213690652,-0.9026241972396855,0.21994829060070856,-0.379437008708641,0.30236022096095405,-0.5044271523342242,0.34907564362576377,-0.5916066185238202,0.3862374556192289,-0.6778781546266814
0,0.0,0.0,-0.10567448754442405,-0.15270318210911052,-0.16958195078405283,-0.34628517079045323,-0.20241310993582726,-0.5006439907530612,-0.24376484310521973,-0.6206404957807684,-0.0019505261407084266,-0.5538644182344916,0.017076018805477423,-0.759017844360041,0.03536001372724057,-0.8831381798352731,0.0575209803607822,-0.9889599141415842,0.08547878488656079,-0.533028146106685,0.1302208780380994,-0.7488726872126122,0.16000604251233766,-0.8850642306429065,0.18646256168836636,-1.0,0.1570776873389365,-0.47132912111973857,0.21874342060938842,-0.661089931321689,0.2527425531825302,-0.7857095109565276,0.27932987064391707,-0.8978229849168786,0.21799573866028868,-0.3766340574522915,0.28968688416903876,-0.5060646190901282,0.330794127183305,-0.5993818267756986,0.3655706805511108,-0.6933282873793603
0,0.0,0.0,-0.12844113868311685,-0.12793114518316134,-0.20728098888588797,-0.3160936216196884,-0.24434992387310542,-0.4796136217315773,-0.2875359586626542,-0.614784726548828,-0.057280861512388974,-0.5471290188149639,-0.06416902053725343,-0.7502992652846825,-0.06309084133093218,-0.8714197744510039,-0.0557581737697206,-0.9788541509999344,0.03644110851308023,-0.5395183773235611,0.05186524003685739,-0.7569055792239937,0.06281751278717541,-0.8880624208067758,0.07226842661211018,-1.0,0.11662347539541104,-0.4882019422410633,0.15035767227777733,-0.6850637289575858,0.1622018092731204,-0.8069693583817232,0.16827158107925114,-0.9179598281966265,0.1885112800222459,-0.4028694901658418,0.23910523263820538,-0.5447688128535145,0.2631958070841943,-0.6440114000780125,0.2807976258378991,-0.7439467243107508
0,0.0,0.0,-0.11746675312012773,-0.11588585514378959,-0.19949576908279493,-0.27347745533860285,-0.24539288117666444,-0.4117334206630476,-0.29998928701311234,-0.5275579908707616,-0.08366977364400943,-0.5107423228938588,-0.1034122328057946,-0.71602175884441,-0.11475026269779931,-0.8407274189358259,-0.11892840676348156,-0.9545309323046121,0.002443954569651082,-0.5108132677294193,-0.0025798265984698877,-0.7355729995040987,-0.0038047335249424543,-0.8754156429086718,-0.003992072231344141,-1.0,0.0806330813076115,-0.4653118156169061,0.093889788939906,-0.6678287578533201,0.09922664586673884,-0.7971856595466609,0.10058869169409379,-0.9148703938412281,0.1563982067109222,-0.3868389095367041,0.18636242311769138,-0.5400666105495129,0.20033237972178064,-0.6450432719948191,0.209046875929122,-0.748547907281751
0,0.0,0.0,-0.08736963384880946,-0.2146632290470848,-0.08618278100888663,-0.4638167519232354,-0.04486603992829841,-0.6522939872016729,-0.022860887502364532,-0.8128474025854876,0.13768268609402143,-0.5942818214179313,0.22070967294239086,-0.7900221290088186,0.2760348639481314,-0.9039066224553558,0.32945091500265394,-1.0,0.22669131116962804,-0.5264155242686801,0.32519792835378925,-0.7348655828690178,0.38637447901080363,-0.8629848873515683,0.4386410426556412,-0.972639497328205,0.28959951598423045,-0.42329611135965794,0.39905737361727056,-0.5983601580424251,0.46340514835577096,-0.7192955415368468,0.5184958045627861,-0.8331586833089624,0.33596984809951747,-0.28902160289021606,0.4527079594705185,-0.38101696023550896,0.5264850006155287,-0.45542187405648116,0.5932962247904283,-0.5357156797689215
